score,rating,price,above_ma5,above_ma10,above_ma20,above_ma60,bull_arrange,ma5,ma10,ma20,ma60,dif,dea,macd,macd_golden,macd_dead,macd_above_zero,rsi,rsi_overbought,rsi_oversold,boll_mid,boll_up,boll_dn,kdj_k,kdj_d,kdj_j,kdj_golden,vol_surge_5,vol_expand,reasons,code,name
3,C 中性,34.28,True,True,False,False,False,31.91,32.47,34.9,35.77,-1.2437,-1.0465,-0.3944,False,False,False,30.7,False,False,34.9,40.93,28.86,41.54,25.65,73.32,False,True,False,站上MA5; 站上MA10; 放量,sh600895,张江高科
10,A++ 强烈看好,41.4,True,True,True,True,True,38.42,38.21,36.88,36.13,1.0147,0.609,0.8114,False,False,True,74.5,True,False,36.88,40.74,33.02,68.23,60.46,83.75,False,False,True,站上MA5; 站上MA10; 站上MA20; 站上MA60; 多头排列; 零轴上方; 红柱放大; 倍量; RSI超买; 接近布林上轨,sh600593,大连圣亚
3,C 中性,91.6,True,False,False,False,False,90.96,92.65,93.87,99.4,-2.0881,-1.8386,-0.4991,False,False,False,38.3,False,False,93.87,98.07,89.67,19.89,18.8,22.09,True,False,False,站上MA5; KDJ金叉,sz002594,比亚迪
4,B 偏多,29.09,True,False,False,False,False,28.13,29.36,30.22,32.56,-1.2942,-1.1128,-0.3626,False,False,False,41.0,False,False,30.22,33.14,27.31,24.4,19.9,33.41,True,False,False,站上MA5; RSI中性; KDJ金叉,sh601899,紫金矿业
2,C 中性,25.56,True,True,False,False,False,24.24,24.88,25.97,26.23,-0.7264,-0.5663,-0.3202,False,False,False,39.9,False,False,25.97,28.69,23.24,39.34,26.96,64.1,False,False,False,站上MA5; 站上MA10,sh603057,紫燕食品
6,A+ 看好,25.28,True,True,False,False,False,24.2,24.54,25.3,26.44,-0.72,-0.6762,-0.0876,False,False,False,41.0,False,False,25.3,27.36,23.25,35.73,24.99,57.22,True,True,False,站上MA5; 站上MA10; 放量; RSI中性; KDJ金叉,sh603882,金域医学
3,C 中性,44.96,True,False,False,False,False,44.55,46.04,52.03,45.72,-2.3868,-1.0063,-2.7611,False,False,False,18.7,False,True,52.03,66.98,37.09,18.93,12.09,32.61,False,False,False,站上MA5; RSI超卖,sz002990,盛视科技
3,C 中性,178.4,False,False,False,True,False,180.27,179.89,182.78,155.84,3.1212,5.4247,-4.607,False,False,True,43.0,False,False,182.78,196.29,169.26,46.42,42.73,53.8,False,False,False,站上MA60; 零轴上方; RSI中性,sz001389,广合科技
3,C 中性,90.18,True,False,False,False,False,89.14,90.3,94.22,95.1,-2.7011,-2.0308,-1.3406,False,False,False,36.9,False,False,94.22,104.09,84.36,23.34,21.11,27.8,True,False,False,站上MA5; KDJ金叉,sh603345,安井食品
5,B 偏多,42.08,True,False,False,False,False,41.5,45.33,49.99,50.09,-3.0816,-1.7573,-2.6486,False,False,False,16.2,False,True,49.99,61.89,38.1,18.04,14.23,25.67,True,False,False,站上MA5; RSI超卖; KDJ金叉,sz001337,四川黄金
8,A++ 强烈看好,35.85,True,False,False,False,False,34.98,35.88,37.38,44.31,-2.4834,-2.5713,0.1757,True,False,False,42.1,False,False,37.38,41.86,32.9,19.82,15.32,28.81,True,False,False,站上MA5; MACD金叉; 红柱放大; RSI中性; KDJ金叉,sh600113,浙江东日
